index,timestamp_ms,channel,direction,word_hex,label_oct,label_dec,sdi,data_hex,data_dec,ssm,parity_bit,parity_ok
0,1779551488567,1,tx,0x6000000E,160,112,0,0x00000,0,3,0,True
1,1779551488567,0,tx,0x6000000E,160,112,0,0x00000,0,3,0,True
2,1779551488569,1,rx,0xE000008E,161,113,0,0x00000,0,3,1,True
3,1779551488569,0,tx,0xE000008E,161,113,0,0x00000,0,3,1,True
4,1779551488569,1,tx,0xE000008E,161,113,0,0x00000,0,3,1,True
5,1779551488573,1,rx,0xE00000F6,157,111,0,0x00000,0,3,1,True
6,1779551488573,1,tx,0xE00000F6,157,111,0,0x00000,0,3,1,True
7,1779551488573,0,tx,0xE00000F6,157,111,0,0x00000,0,3,1,True
8,1779551488575,1,rx,0x60000037,354,236,0,0x00000,0,3,0,True
9,1779551488575,1,tx,0x60000037,354,236,0,0x00000,0,3,0,True
10,1779551488575,0,tx,0x60000037,354,236,0,0x00000,0,3,0,True
11,1779551488577,1,rx,0xE0000137,354,236,1,0x00000,0,3,1,True
12,1779551488577,1,tx,0xE0000137,354,236,1,0x00000,0,3,1,True
13,1779551488577,0,tx,0xE0000137,354,236,1,0x00000,0,3,1,True
14,1779551488581,1,rx,0xE0000237,354,236,2,0x00000,0,3,1,True
15,1779551488581,1,tx,0xE0000237,354,236,2,0x00000,0,3,1,True
16,1779551488581,0,tx,0xE0000237,354,236,2,0x00000,0,3,1,True
17,1779551488585,1,rx,0x60000337,354,236,3,0x00000,0,3,0,True
18,1779551488585,1,tx,0x60000337,354,236,3,0x00000,0,3,0,True
19,1779551488585,0,tx,0x60000337,354,236,3,0x00000,0,3,0,True
20,1779551488587,1,rx,0x600000B6,155,109,0,0x00000,0,3,0,True
21,1779551488587,1,tx,0x600000B6,155,109,0,0x00000,0,3,0,True
22,1779551488587,0,tx,0x600000B6,155,109,0,0x00000,0,3,0,True
23,1779551488591,1,rx,0xE0000176,156,110,1,0x00000,0,3,1,True
24,1779551488591,1,tx,0xE0000176,156,110,1,0x00000,0,3,1,True
25,1779551488591,0,tx,0xE0000176,156,110,1,0x00000,0,3,1,True
26,1779551488593,1,rx,0xE000010E,160,112,1,0x00000,0,3,1,True
27,1779551488593,1,tx,0xE000010E,160,112,1,0x00000,0,3,1,True
28,1779551488593,0,tx,0xE000010E,160,112,1,0x00000,0,3,1,True
29,1779551488595,1,rx,0x6000018E,161,113,1,0x00000,0,3,0,True
30,1779551488595,1,tx,0x6000018E,161,113,1,0x00000,0,3,0,True
31,1779551488595,0,tx,0x6000018E,161,113,1,0x00000,0,3,0,True
32,1779551488599,1,rx,0x600001F6,157,111,1,0x00000,0,3,0,True
33,1779551488599,0,tx,0x600001F6,157,111,1,0x00000,0,3,0,True
34,1779551488599,1,tx,0x600001F6,157,111,1,0x00000,0,3,0,True
35,1779551488603,1,rx,0xE00002B6,155,109,2,0x00000,0,3,1,True
36,1779551488603,1,tx,0xE00002B6,155,109,2,0x00000,0,3,1,True
37,1779551488603,0,tx,0xE00002B6,155,109,2,0x00000,0,3,1,True
38,1779551488605,1,rx,0xE0000276,156,110,2,0x00000,0,3,1,True
39,1779551488605,1,tx,0xE0000276,156,110,2,0x00000,0,3,1,True
40,1779551488605,0,tx,0xE0000276,156,110,2,0x00000,0,3,1,True
41,1779551488607,1,rx,0xE000020E,160,112,2,0x00000,0,3,1,True
42,1779551488607,1,tx,0xE000020E,160,112,2,0x00000,0,3,1,True
43,1779551488607,0,tx,0xE000020E,160,112,2,0x00000,0,3,1,True
44,1779551488611,1,rx,0x6000028E,161,113,2,0x00000,0,3,0,True
45,1779551488611,1,tx,0x6000028E,161,113,2,0x00000,0,3,0,True
46,1779551488611,0,tx,0x6000028E,161,113,2,0x00000,0,3,0,True
47,1779551488613,1,rx,0x600002F6,157,111,2,0x00000,0,3,0,True
48,1779551488613,1,tx,0x600002F6,157,111,2,0x00000,0,3,0,True
49,1779551488613,0,tx,0x600002F6,157,111,2,0x00000,0,3,0,True
50,1779551488617,1,rx,0xE00001B6,155,109,1,0x00000,0,3,1,True
51,1779551488617,1,tx,0xE00001B6,155,109,1,0x00000,0,3,1,True
52,1779551488617,0,tx,0xE00001B6,155,109,1,0x00000,0,3,1,True
53,1779551488621,1,rx,0x60000376,156,110,3,0x00000,0,3,0,True
54,1779551488621,1,tx,0x60000376,156,110,3,0x00000,0,3,0,True
55,1779551488621,0,tx,0x60000376,156,110,3,0x00000,0,3,0,True
56,1779551488623,1,rx,0x6000030E,160,112,3,0x00000,0,3,0,True
57,1779551488623,1,tx,0x6000030E,160,112,3,0x00000,0,3,0,True
58,1779551488623,0,tx,0x6000030E,160,112,3,0x00000,0,3,0,True
59,1779551488625,1,rx,0xE000038E,161,113,3,0x00000,0,3,1,True
60,1779551488625,1,tx,0xE000038E,161,113,3,0x00000,0,3,1,True
61,1779551488625,0,tx,0xE000038E,161,113,3,0x00000,0,3,1,True
62,1779551488629,1,rx,0xE00003F6,157,111,3,0x00000,0,3,1,True
63,1779551488629,1,tx,0xE00003F6,157,111,3,0x00000,0,3,1,True
64,1779551488629,0,tx,0xE00003F6,157,111,3,0x00000,0,3,1,True
65,1779551488631,1,rx,0x600002D7,353,235,2,0x00000,0,3,0,True
66,1779551488631,1,tx,0x600002D7,353,235,2,0x00000,0,3,0,True
67,1779551488631,0,tx,0x600002D7,353,235,2,0x00000,0,3,0,True
68,1779551488635,1,rx,0x600001D7,353,235,1,0x00000,0,3,0,True
69,1779551488635,1,tx,0x600001D7,353,235,1,0x00000,0,3,0,True
70,1779551488635,0,tx,0x600001D7,353,235,1,0x00000,0,3,0,True
71,1779551488637,1,rx,0xE00003D7,353,235,3,0x00000,0,3,1,True
72,1779551488637,1,tx,0xE00003D7,353,235,3,0x00000,0,3,1,True
73,1779551488637,0,tx,0xE00003D7,353,235,3,0x00000,0,3,1,True
74,1779551488641,1,rx,0xE003FB57,352,234,3,0x000FE,254,3,1,True
75,1779551488641,1,tx,0xE003FB57,352,234,3,0x000FE,254,3,1,True
76,1779551488641,0,tx,0xE003FB57,352,234,3,0x000FE,254,3,1,True
77,1779551488643,1,rx,0xE0000297,351,233,2,0x00000,0,3,1,True
78,1779551488643,1,tx,0xE0000297,351,233,2,0x00000,0,3,1,True
79,1779551488643,0,tx,0xE0000297,351,233,2,0x00000,0,3,1,True
80,1779551488647,1,rx,0xE00000D7,353,235,0,0x00000,0,3,1,True
81,1779551488647,1,tx,0xE00000D7,353,235,0,0x00000,0,3,1,True
82,1779551488647,0,tx,0xE00000D7,353,235,0,0x00000,0,3,1,True
83,1779551488649,1,rx,0x60000097,351,233,0,0x00000,0,3,0,True
84,1779551488649,1,tx,0x60000097,351,233,0,0x00000,0,3,0,True
85,1779551488649,0,tx,0x60000097,351,233,0,0x00000,0,3,0,True
86,1779551488653,1,rx,0xE7C07D57,352,234,1,0x1F01F,127007,3,1,True
87,1779551488653,1,tx,0xE7C07D57,352,234,1,0x1F01F,127007,3,1,True
88,1779551488653,0,tx,0xE7C07D57,352,234,1,0x1F01F,127007,3,1,True
89,1779551488655,1,rx,0xE0000257,352,234,2,0x00000,0,3,1,True
90,1779551488655,1,tx,0xE0000257,352,234,2,0x00000,0,3,1,True
91,1779551488655,0,tx,0xE0000257,352,234,2,0x00000,0,3,1,True
92,1779551488659,1,rx,0x60000057,352,234,0,0x00000,0,3,0,True
93,1779551488659,0,tx,0x60000057,352,234,0,0x00000,0,3,0,True
94,1779551488659,1,tx,0x60000057,352,234,0,0x00000,0,3,0,True
95,1779551488661,1,rx,0xFC800017,350,232,0,0x72000,466944,3,1,True
96,1779551488661,1,tx,0xFC800017,350,232,0,0x72000,466944,3,1,True
97,1779551488661,0,tx,0xFC800017,350,232,0,0x72000,466944,3,1,True
98,1779551488665,1,rx,0x60000117,350,232,1,0x00000,0,3,0,True
99,1779551488665,1,tx,0x60000117,350,232,1,0x00000,0,3,0,True
100,1779551488665,0,tx,0x60000117,350,232,1,0x00000,0,3,0,True
101,1779551488667,1,rx,0xE0000617,350,232,2,0x00001,1,3,1,True
102,1779551488667,1,tx,0xE0000617,350,232,2,0x00001,1,3,1,True
103,1779551488667,0,tx,0xE0000617,350,232,2,0x00001,1,3,1,True
104,1779551488671,1,rx,0xE00002F7,357,239,2,0x00000,0,3,1,True
105,1779551488671,1,tx,0xE00002F7,357,239,2,0x00000,0,3,1,True
106,1779551488671,0,tx,0xE00002F7,357,239,2,0x00000,0,3,1,True
107,1779551488673,1,rx,0xE00001F7,357,239,1,0x00000,0,3,1,True
108,1779551488673,1,tx,0xE00001F7,357,239,1,0x00000,0,3,1,True
109,1779551488673,0,tx,0xE00001F7,357,239,1,0x00000,0,3,1,True
110,1779551488677,1,rx,0xE00B83B7,355,237,3,0x002E0,736,3,1,True
111,1779551488677,1,tx,0xE00B83B7,355,237,3,0x002E0,736,3,1,True
112,1779551488677,0,tx,0xE00B83B7,355,237,3,0x002E0,736,3,1,True
113,1779551488679,1,rx,0x600002B7,355,237,2,0x00000,0,3,0,True
114,1779551488679,0,tx,0x600002B7,355,237,2,0x00000,0,3,0,True
115,1779551488679,1,tx,0x600002B7,355,237,2,0x00000,0,3,0,True
116,1779551488683,1,rx,0x600001B7,355,237,1,0x00000,0,3,0,True
117,1779551488683,1,tx,0x600001B7,355,237,1,0x00000,0,3,0,True
118,1779551488683,0,tx,0x600001B7,355,237,1,0x00000,0,3,0,True
119,1779551488685,1,rx,0x60FFFCA7,345,229,0,0x03FFF,16383,3,0,True
120,1779551488685,1,tx,0x60FFFCA7,345,229,0,0x03FFF,16383,3,0,True
121,1779551488685,0,tx,0x60FFFCA7,345,229,0,0x03FFF,16383,3,0,True
122,1779551488689,1,rx,0x60FE02A7,345,229,2,0x03F80,16256,3,0,True
123,1779551488689,1,tx,0x60FE02A7,345,229,2,0x03F80,16256,3,0,True
124,1779551488689,0,tx,0x60FE02A7,345,229,2,0x03F80,16256,3,0,True
125,1779551488691,1,rx,0x600000F7,357,239,0,0x00000,0,3,0,True
126,1779551488691,1,tx,0x600000F7,357,239,0,0x00000,0,3,0,True
127,1779551488691,0,tx,0x600000F7,357,239,0,0x00000,0,3,0,True
128,1779551489153,1,rx,0x582D3CB7,355,237,0,0x60B4F,396111,2,0,True
129,1779551489153,1,tx,0x582D3CB7,355,237,0,0x60B4F,396111,2,0,True
130,1779551489153,0,tx,0x582D3CB7,355,237,0,0x60B4F,396111,2,0,True
131,1779551489157,1,rx,0xA2AAA950,012,10,1,0x0AAAA,43690,1,1,True
132,1779551489157,1,tx,0xA2AAA950,012,10,1,0x0AAAA,43690,1,1,True
133,1779551489157,0,tx,0xA2AAA950,012,10,1,0x0AAAA,43690,1,1,True
134,1779551489159,1,rx,0xA2AAAA50,012,10,2,0x0AAAA,43690,1,1,True
135,1779551489159,1,tx,0xA2AAAA50,012,10,2,0x0AAAA,43690,1,1,True
136,1779551489159,0,tx,0xA2AAAA50,012,10,2,0x0AAAA,43690,1,1,True
137,1779551489163,1,rx,0x22AAAB50,012,10,3,0x0AAAA,43690,1,0,True
138,1779551489163,0,tx,0x22AAAB50,012,10,3,0x0AAAA,43690,1,0,True
139,1779551489163,1,tx,0x22AAAB50,012,10,3,0x0AAAA,43690,1,0,True
140,1779551489165,1,rx,0x22AAA850,012,10,0,0x0AAAA,43690,1,0,True
141,1779551489165,1,tx,0x22AAA850,012,10,0,0x0AAAA,43690,1,0,True
142,1779551489165,0,tx,0x22AAA850,012,10,0,0x0AAAA,43690,1,0,True
143,1779551489169,1,rx,0x22AAAAD0,013,11,2,0x0AAAA,43690,1,0,True
144,1779551489169,1,tx,0x22AAAAD0,013,11,2,0x0AAAA,43690,1,0,True
145,1779551489169,0,tx,0x22AAAAD0,013,11,2,0x0AAAA,43690,1,0,True
146,1779551489171,1,rx,0xA2AAABD0,013,11,3,0x0AAAA,43690,1,1,True
147,1779551489171,1,tx,0xA2AAABD0,013,11,3,0x0AAAA,43690,1,1,True
148,1779551489171,0,tx,0xA2AAABD0,013,11,3,0x0AAAA,43690,1,1,True
149,1779551489175,1,rx,0xA2AAA930,014,12,1,0x0AAAA,43690,1,1,True
150,1779551489175,1,tx,0xA2AAA930,014,12,1,0x0AAAA,43690,1,1,True
151,1779551489175,0,tx,0xA2AAA930,014,12,1,0x0AAAA,43690,1,1,True
152,1779551489177,1,rx,0xE2AAA9B0,015,13,1,0x0AAAA,43690,3,1,True
153,1779551489177,1,tx,0xE2AAA9B0,015,13,1,0x0AAAA,43690,3,1,True
154,1779551489177,0,tx,0xE2AAA9B0,015,13,1,0x0AAAA,43690,3,1,True
155,1779551489181,1,rx,0xE2AAA908,020,16,1,0x0AAAA,43690,3,1,True
156,1779551489181,1,tx,0xE2AAA908,020,16,1,0x0AAAA,43690,3,1,True
157,1779551489181,0,tx,0xE2AAA908,020,16,1,0x0AAAA,43690,3,1,True
158,1779551489183,1,rx,0x600001F0,017,15,1,0x00000,0,3,0,True
159,1779551489183,1,tx,0x600001F0,017,15,1,0x00000,0,3,0,True
160,1779551489183,0,tx,0x600001F0,017,15,1,0x00000,0,3,0,True
161,1779551489185,1,rx,0x20000175,256,174,1,0x00000,0,1,0,True
162,1779551489185,1,tx,0x20000175,256,174,1,0x00000,0,1,0,True
163,1779551489185,0,tx,0x20000175,256,174,1,0x00000,0,1,0,True
164,1779551489189,1,rx,0xA230412B,324,212,1,0x08C10,35856,1,1,True
165,1779551489189,1,tx,0xA230412B,324,212,1,0x08C10,35856,1,1,True
166,1779551489189,0,tx,0xA230412B,324,212,1,0x08C10,35856,1,1,True
167,1779551489193,1,rx,0xED22810B,320,208,1,0x348A0,215200,3,1,True
168,1779551489193,1,tx,0xED22810B,320,208,1,0x348A0,215200,3,1,True
169,1779551489193,0,tx,0xED22810B,320,208,1,0x348A0,215200,3,1,True
170,1779551489195,1,rx,0xE01F6147,342,226,1,0x007D8,2008,3,1,True
171,1779551489195,1,tx,0xE01F6147,342,226,1,0x007D8,2008,3,1,True
172,1779551489195,0,tx,0xE01F6147,342,226,1,0x007D8,2008,3,1,True
173,1779551489197,1,rx,0x6002C113,310,200,1,0x000B0,176,3,0,True
174,1779551489197,1,tx,0x6002C113,310,200,1,0x000B0,176,3,0,True
175,1779551489197,0,tx,0x6002C113,310,200,1,0x000B0,176,3,0,True
176,1779551489201,1,rx,0xE000604D,262,178,0,0x00018,24,3,1,True
177,1779551489201,1,tx,0xE000604D,262,178,0,0x00018,24,3,1,True
178,1779551489201,0,tx,0xE000604D,262,178,0,0x00018,24,3,1,True
179,1779551489203,1,rx,0xE000114D,262,178,1,0x00004,4,3,1,True
180,1779551489203,1,tx,0xE000114D,262,178,1,0x00004,4,3,1,True
181,1779551489203,0,tx,0xE000114D,262,178,1,0x00004,4,3,1,True
182,1779551489207,1,rx,0x6000024D,262,178,2,0x00000,0,3,0,True
183,1779551489207,1,tx,0x6000024D,262,178,2,0x00000,0,3,0,True
184,1779551489207,0,tx,0x6000024D,262,178,2,0x00000,0,3,0,True
185,1779551489211,1,rx,0xE000034D,262,178,3,0x00000,0,3,1,True
186,1779551489211,1,tx,0xE000034D,262,178,3,0x00000,0,3,1,True
187,1779551489211,0,tx,0xE000034D,262,178,3,0x00000,0,3,1,True
188,1779551489213,1,rx,0x600000CD,263,179,0,0x00000,0,3,0,True
189,1779551489213,1,tx,0x600000CD,263,179,0,0x00000,0,3,0,True
190,1779551489213,0,tx,0x600000CD,263,179,0,0x00000,0,3,0,True
191,1779551489215,1,rx,0x600021CD,263,179,1,0x00008,8,3,0,True
192,1779551489215,1,tx,0x600021CD,263,179,1,0x00008,8,3,0,True
193,1779551489215,0,tx,0x600021CD,263,179,1,0x00008,8,3,0,True
194,1779551489219,1,rx,0xE00002CD,263,179,2,0x00000,0,3,1,True
195,1779551489219,0,tx,0xE00002CD,263,179,2,0x00000,0,3,1,True
196,1779551489219,1,tx,0xE00002CD,263,179,2,0x00000,0,3,1,True
197,1779551489221,1,rx,0x600003CD,263,179,3,0x00000,0,3,0,True
198,1779551489221,1,tx,0x600003CD,263,179,3,0x00000,0,3,0,True
199,1779551489221,0,tx,0x600003CD,263,179,3,0x00000,0,3,0,True
200,1779551489225,1,rx,0xE000002D,264,180,0,0x00000,0,3,1,True
201,1779551489225,1,tx,0xE000002D,264,180,0,0x00000,0,3,1,True
202,1779551489225,0,tx,0xE000002D,264,180,0,0x00000,0,3,1,True
203,1779551489233,1,rx,0x6000012D,264,180,1,0x00000,0,3,0,True
204,1779551489233,1,tx,0x6000012D,264,180,1,0x00000,0,3,0,True
205,1779551489233,0,tx,0x6000012D,264,180,1,0x00000,0,3,0,True
206,1779551489237,1,rx,0x6000022D,264,180,2,0x00000,0,3,0,True
207,1779551489237,1,tx,0x6000022D,264,180,2,0x00000,0,3,0,True
208,1779551489237,0,tx,0x6000022D,264,180,2,0x00000,0,3,0,True
209,1779551489239,1,rx,0x6000132D,264,180,3,0x00004,4,3,0,True
210,1779551489239,1,tx,0x6000132D,264,180,3,0x00004,4,3,0,True
211,1779551489239,0,tx,0x6000132D,264,180,3,0x00004,4,3,0,True
212,1779551489241,1,rx,0x600000AD,265,181,0,0x00000,0,3,0,True
213,1779551489241,1,tx,0x600000AD,265,181,0,0x00000,0,3,0,True
214,1779551489241,0,tx,0x600000AD,265,181,0,0x00000,0,3,0,True
215,1779551489245,1,rx,0xE00001AD,265,181,1,0x00000,0,3,1,True
216,1779551489245,1,tx,0xE00001AD,265,181,1,0x00000,0,3,1,True
217,1779551489245,0,tx,0xE00001AD,265,181,1,0x00000,0,3,1,True
218,1779551489247,1,rx,0x20000275,256,174,2,0x00000,0,1,0,True
219,1779551489247,1,tx,0x20000275,256,174,2,0x00000,0,1,0,True
220,1779551489247,0,tx,0x20000275,256,174,2,0x00000,0,1,0,True
221,1779551489251,1,rx,0xA620422B,324,212,2,0x18810,100368,1,1,True
222,1779551489251,1,tx,0xA620422B,324,212,2,0x18810,100368,1,1,True
223,1779551489251,0,tx,0xA620422B,324,212,2,0x18810,100368,1,1,True
224,1779551489253,1,rx,0xED22820B,320,208,2,0x348A0,215200,3,1,True
225,1779551489253,1,tx,0xED22820B,320,208,2,0x348A0,215200,3,1,True
226,1779551489253,0,tx,0xED22820B,320,208,2,0x348A0,215200,3,1,True
227,1779551489257,1,rx,0xE01F6247,342,226,2,0x007D8,2008,3,1,True
228,1779551489257,1,tx,0xE01F6247,342,226,2,0x007D8,2008,3,1,True
229,1779551489257,0,tx,0xE01F6247,342,226,2,0x007D8,2008,3,1,True
230,1779551489259,1,rx,0xE0024213,310,200,2,0x00090,144,3,1,True
231,1779551489259,1,tx,0xE0024213,310,200,2,0x00090,144,3,1,True
232,1779551489259,0,tx,0xE0024213,310,200,2,0x00090,144,3,1,True
233,1779551489263,1,rx,0x6000606D,266,182,0,0x00018,24,3,0,True
234,1779551489263,1,tx,0x6000606D,266,182,0,0x00018,24,3,0,True
235,1779551489263,0,tx,0x6000606D,266,182,0,0x00018,24,3,0,True
236,1779551489265,1,rx,0x6000116D,266,182,1,0x00004,4,3,0,True
237,1779551489265,1,tx,0x6000116D,266,182,1,0x00004,4,3,0,True
238,1779551489265,0,tx,0x6000116D,266,182,1,0x00004,4,3,0,True
239,1779551489269,1,rx,0x6000426D,266,182,2,0x00010,16,3,0,True
240,1779551489269,1,tx,0x6000426D,266,182,2,0x00010,16,3,0,True
241,1779551489269,0,tx,0x6000426D,266,182,2,0x00010,16,3,0,True
242,1779551489271,1,rx,0xE000136D,266,182,3,0x00004,4,3,1,True
243,1779551489271,1,tx,0xE000136D,266,182,3,0x00004,4,3,1,True
244,1779551489271,0,tx,0xE000136D,266,182,3,0x00004,4,3,1,True
245,1779551489275,1,rx,0xE00000ED,267,183,0,0x00000,0,3,1,True
246,1779551489275,1,tx,0xE00000ED,267,183,0,0x00000,0,3,1,True
247,1779551489275,0,tx,0xE00000ED,267,183,0,0x00000,0,3,1,True
248,1779551489277,1,rx,0x600001ED,267,183,1,0x00000,0,3,0,True
249,1779551489277,1,tx,0x600001ED,267,183,1,0x00000,0,3,0,True
250,1779551489277,0,tx,0x600001ED,267,183,1,0x00000,0,3,0,True
251,1779551489281,1,rx,0x600002ED,267,183,2,0x00000,0,3,0,True
252,1779551489281,1,tx,0x600002ED,267,183,2,0x00000,0,3,0,True
253,1779551489281,0,tx,0x600002ED,267,183,2,0x00000,0,3,0,True
254,1779551489283,1,rx,0xE00003ED,267,183,3,0x00000,0,3,1,True
255,1779551489283,1,tx,0xE00003ED,267,183,3,0x00000,0,3,1,True
256,1779551489283,0,tx,0xE00003ED,267,183,3,0x00000,0,3,1,True
257,1779551489287,1,rx,0xE000001D,270,184,0,0x00000,0,3,1,True
258,1779551489287,1,tx,0xE000001D,270,184,0,0x00000,0,3,1,True
259,1779551489287,0,tx,0xE000001D,270,184,0,0x00000,0,3,1,True
260,1779551489289,1,rx,0x6000011D,270,184,1,0x00000,0,3,0,True
261,1779551489289,1,tx,0x6000011D,270,184,1,0x00000,0,3,0,True
262,1779551489289,0,tx,0x6000011D,270,184,1,0x00000,0,3,0,True
263,1779551489293,1,rx,0x6000021D,270,184,2,0x00000,0,3,0,True
264,1779551489293,1,tx,0x6000021D,270,184,2,0x00000,0,3,0,True
265,1779551489293,0,tx,0x6000021D,270,184,2,0x00000,0,3,0,True
266,1779551489295,1,rx,0xA0000375,256,174,3,0x00000,0,1,1,True
267,1779551489295,1,tx,0xA0000375,256,174,3,0x00000,0,1,1,True
268,1779551489295,0,tx,0xA0000375,256,174,3,0x00000,0,1,1,True
269,1779551489299,1,rx,0x2620432B,324,212,3,0x18810,100368,1,0,True
270,1779551489299,1,tx,0x2620432B,324,212,3,0x18810,100368,1,0,True
271,1779551489299,0,tx,0x2620432B,324,212,3,0x18810,100368,1,0,True
272,1779551489301,1,rx,0x6D22830B,320,208,3,0x348A0,215200,3,0,True
273,1779551489301,1,tx,0x6D22830B,320,208,3,0x348A0,215200,3,0,True
274,1779551489301,0,tx,0x6D22830B,320,208,3,0x348A0,215200,3,0,True
275,1779551489305,1,rx,0x601F6347,342,226,3,0x007D8,2008,3,0,True
276,1779551489305,1,tx,0x601F6347,342,226,3,0x007D8,2008,3,0,True
277,1779551489305,0,tx,0x601F6347,342,226,3,0x007D8,2008,3,0,True
278,1779551489307,1,rx,0xE002A313,310,200,3,0x000A8,168,3,1,True
279,1779551489307,1,tx,0xE002A313,310,200,3,0x000A8,168,3,1,True
280,1779551489307,0,tx,0xE002A313,310,200,3,0x000A8,168,3,1,True
281,1779551489311,1,rx,0xE000709D,271,185,0,0x0001C,28,3,1,True
282,1779551489311,0,tx,0xE000709D,271,185,0,0x0001C,28,3,1,True
283,1779551489311,1,tx,0xE000709D,271,185,0,0x0001C,28,3,1,True
284,1779551489313,1,rx,0x6000119D,271,185,1,0x00004,4,3,0,True
285,1779551489313,1,tx,0x6000119D,271,185,1,0x00004,4,3,0,True
286,1779551489313,0,tx,0x6000119D,271,185,1,0x00004,4,3,0,True
287,1779551489317,1,rx,0x6000429D,271,185,2,0x00010,16,3,0,True
288,1779551489317,1,tx,0x6000429D,271,185,2,0x00010,16,3,0,True
289,1779551489317,0,tx,0x6000429D,271,185,2,0x00010,16,3,0,True
290,1779551489319,1,rx,0x6000039D,271,185,3,0x00000,0,3,0,True
291,1779551489319,1,tx,0x6000039D,271,185,3,0x00000,0,3,0,True
292,1779551489319,0,tx,0x6000039D,271,185,3,0x00000,0,3,0,True
293,1779551489323,1,rx,0x6000005D,272,186,0,0x00000,0,3,0,True
294,1779551489323,1,tx,0x6000005D,272,186,0,0x00000,0,3,0,True
295,1779551489323,0,tx,0x6000005D,272,186,0,0x00000,0,3,0,True
296,1779551489325,1,rx,0xE000015D,272,186,1,0x00000,0,3,1,True
297,1779551489325,1,tx,0xE000015D,272,186,1,0x00000,0,3,1,True
298,1779551489325,0,tx,0xE000015D,272,186,1,0x00000,0,3,1,True
299,1779551489329,1,rx,0xE000025D,272,186,2,0x00000,0,3,1,True
300,1779551489329,1,tx,0xE000025D,272,186,2,0x00000,0,3,1,True
301,1779551489329,0,tx,0xE000025D,272,186,2,0x00000,0,3,1,True
302,1779551489331,1,rx,0x6000035D,272,186,3,0x00000,0,3,0,True
303,1779551489331,1,tx,0x6000035D,272,186,3,0x00000,0,3,0,True
304,1779551489331,0,tx,0x6000035D,272,186,3,0x00000,0,3,0,True
305,1779551489335,1,rx,0xE00000DD,273,187,0,0x00000,0,3,1,True
306,1779551489335,1,tx,0xE00000DD,273,187,0,0x00000,0,3,1,True
307,1779551489335,0,tx,0xE00000DD,273,187,0,0x00000,0,3,1,True
308,1779551489337,1,rx,0x600001DD,273,187,1,0x00000,0,3,0,True
309,1779551489337,1,tx,0x600001DD,273,187,1,0x00000,0,3,0,True
310,1779551489337,0,tx,0x600001DD,273,187,1,0x00000,0,3,0,True
311,1779551489341,1,rx,0x600002DD,273,187,2,0x00000,0,3,0,True
312,1779551489341,1,tx,0x600002DD,273,187,2,0x00000,0,3,0,True
313,1779551489341,0,tx,0x600002DD,273,187,2,0x00000,0,3,0,True
314,1779551489343,1,rx,0xA0000075,256,174,0,0x00000,0,1,1,True
315,1779551489343,1,tx,0xA0000075,256,174,0,0x00000,0,1,1,True
316,1779551489343,0,tx,0xA0000075,256,174,0,0x00000,0,1,1,True
317,1779551489347,1,rx,0x2230402B,324,212,0,0x08C10,35856,1,0,True
318,1779551489347,1,tx,0x2230402B,324,212,0,0x08C10,35856,1,0,True
319,1779551489347,0,tx,0x2230402B,324,212,0,0x08C10,35856,1,0,True
320,1779551489349,1,rx,0x6D22800B,320,208,0,0x348A0,215200,3,0,True
321,1779551489349,1,tx,0x6D22800B,320,208,0,0x348A0,215200,3,0,True
322,1779551489349,0,tx,0x6D22800B,320,208,0,0x348A0,215200,3,0,True
323,1779551489353,1,rx,0x601F6047,342,226,0,0x007D8,2008,3,0,True
324,1779551489353,1,tx,0x601F6047,342,226,0,0x007D8,2008,3,0,True
325,1779551489353,0,tx,0x601F6047,342,226,0,0x007D8,2008,3,0,True
326,1779551489355,1,rx,0xE0020013,310,200,0,0x00080,128,3,1,True
327,1779551489355,1,tx,0xE0020013,310,200,0,0x00080,128,3,1,True
328,1779551489355,0,tx,0xE0020013,310,200,0,0x00080,128,3,1,True
329,1779551489359,1,rx,0xE000803D,274,188,0,0x00020,32,3,1,True
330,1779551489359,1,tx,0xE000803D,274,188,0,0x00020,32,3,1,True
331,1779551489359,0,tx,0xE000803D,274,188,0,0x00020,32,3,1,True
332,1779551489365,1,rx,0xE000013D,274,188,1,0x00000,0,3,1,True
333,1779551489365,1,tx,0xE000013D,274,188,1,0x00000,0,3,1,True
334,1779551489365,0,tx,0xE000013D,274,188,1,0x00000,0,3,1,True
335,1779551489367,1,rx,0xE000023D,274,188,2,0x00000,0,3,1,True
336,1779551489367,1,tx,0xE000023D,274,188,2,0x00000,0,3,1,True
337,1779551489367,0,tx,0xE000023D,274,188,2,0x00000,0,3,1,True
338,1779551489371,1,rx,0x6000033D,274,188,3,0x00000,0,3,0,True
339,1779551489371,1,tx,0x6000033D,274,188,3,0x00000,0,3,0,True
340,1779551489371,0,tx,0x6000033D,274,188,3,0x00000,0,3,0,True
341,1779551489373,1,rx,0xE00000BD,275,189,0,0x00000,0,3,1,True
342,1779551489373,1,tx,0xE00000BD,275,189,0,0x00000,0,3,1,True
343,1779551489373,0,tx,0xE00000BD,275,189,0,0x00000,0,3,1,True
344,1779551489377,1,rx,0x600001BD,275,189,1,0x00000,0,3,0,True
345,1779551489377,1,tx,0x600001BD,275,189,1,0x00000,0,3,0,True
346,1779551489377,0,tx,0x600001BD,275,189,1,0x00000,0,3,0,True
347,1779551489379,1,rx,0x600002BD,275,189,2,0x00000,0,3,0,True
